ID,Cohort,DOB,D1.Date,D1.Age,Cage,Index,Tx,Sex,Post.Covid,D1.Dist,D1.ToR,D1.DoR,0.5.D1.ToR,5.10.D1.ToR,10.15.D1.ToR,15.20.D1.ToR,20.25.D1.ToR,25.30.D1.ToR,D2.Dist,D2.Rot,D9.Dist,D9.ToR,D9D1.ToR,D9.DoR,D9.Rot,0.5.D9.ToR,5.10.D9.ToR,10.15.D9.ToR,15.20.D9.ToR,20.25.D9.ToR,25.30.D9.ToR,0.5.D9D1.ToR,5.10.D9D1.ToR,10.15.D9D1.ToR,15.20.D9D1.ToR,20.25.D9D1.ToR,25.30.D9D1.ToR,0.5.D9.Dist,5.10.D9.Dist,10.15.D9.Dist,15.20.D9.Dist,20.25.D9.Dist,25.30.D9.Dist,Brain.Wt,Brain.Wt.Norm,Brain.OXY,Brain.NOR,Brain.OMOR,Brain.NOR.OXY,Brain.OMOR.OXY,Brain.OMOR.NOR,HP.BL1,HP.BL2,HP.Av,HP.Av.Norm,SBR011268975,SBR011564753,SBJ012083864,SBB012960401,SBB013116937,SBB013583156,SBB014746527,SBB014938916,SBR015062003,SBJ015276763,SBJ015389798,SBJ015444437,SBJ016017430,SBR017236125,SBJ020533570,SBB020584334,SBB021725481,SBT021816505,SBB023323889,SBJ023442990,gJAX00097622q,SBJ024287387,SBJ024343076,SBT024676952,SBR024956708,SBJ030341629,SBR030729861,SBB030805883,SBB031685245,SBJ031952786,SBJ032260408,SBR033363410,SBJ034218063,SBJ034360732,SBJ034626667,SBB035061110,SBJ035272030,SBJ035881520,SBJ036198213,SBR040689107,SBR042358271,SBJ042986544,SBJ043363012,SBR043649829,SBJ044442934,SBR044466521,SBR050365035,SBJ052840500,SBB053347475,SBT053834758,SBJ054695332,SBJ054817009,SBR060292159,SBJ060451207,SBB060966558,SBJ060972744,SBR061598665,SBJ061822650,SBJ063150383,SBB064242512,SBB064972355,SBB065640181,SBT070125779,SBJ070125933,SBJ070127230,SBT070127390,SBT070127539,SBJ070127987,SBT070128909,SBT070131511,SBJ070132448,SBT070133022,SBT070133029,SBJ070133596,SBJ070134822,SBJ070134853,SBT070136007,SBJ070137116,SBT070144908,SBT070145074,SBJ070145110,SBJ070145899,gUNC12372829,SBJ070146013,SBT070146680,SBJ070146690,SBT070179412,SBT070180950,SBJ070181233,SBT070181237,SBT070182410,SBT070189733,SBT070189898,SBJ070190060,SBT070190289,gUNC12382380,SBT070192925,SBJ070194364,SBT070194967,SBJ070195041,SBT070195049,SBT070520070,SBT070520756,gJAX00148771,gJAX00148771b,gUNCHS019472,SBJ070522140,SBJ070523363,SBT070523467,SBJ070523772,SBJ070523993,SBT070525231,SBT070530383,SBJ070530418,SBT070530495,SBT070530685,SBT070530772,mUNC070621878,SBT070637398,SBB071094317,SBJ071824561,SBR072942061,SBB073034666,SBR073155272,SBJ073756103,SBB073932646,SBJ074372332,SBJ074558197,SBB074858469,SBR080145300,SBB080461039,SBJ080694151,SBB081423344,SBJ082066039,SBJ082115191,SBJ083139730,SBB083787445,SBR083880500,SBJ084357244,SBJ084634728,SBJ084690426,SBJ084821480,SBJ091131236,SBJ091539829,SBB091549242,SBB091584165,SBB091705845,SBJ091981684,SBJ092992728,SBT093376034,SBJ093940862,SBJ093985219,SBR100356384,SBT100670018,SBT100774147,SBR101184714,SBJ103197776,SBJ103601755,SBT103665517,SBB103807422,SBR111464647,SBJ114214093,SBB121464901,SBJ122182223,SBR122387907,SBJ122881832,SBT123149928,SBJ123283083,SBJ123360839,SBB123733881,SBJ124309136,SBB130250070,SBJ131042561,SBJ131458531,SBT132238514,SBR132392332,SBB132408413,SBB133262301,SBB133801320,SBJ133808455,SBJ141274002,SBJ141489705,SBJ142498586,SBR142791054,SBB143232863,SBJ143686906,SBJ143732293,SBB150172204,UNCrs218676023,SBB150313258,SBB150324746,SBB150693979,SBB150841520,SBB151292935,rs264203947,SBJ153255607,SBJ153377703,SBR153450431,SBB153745700,SBJ153915063,SBB160639080,SBJ160894401,SBJ163052948,SBB163575800,SBJ173421843,SBT173556233,SBJ180818887,SBB183317687,SBJ183374202,SBJ190768497,SBJ191103206,SBR191166795,SBJ191787966,SBT192021029,SBT192273213,SBB192362068,SBJ192414635,SBJ200441896,SBJ200621694,SBJ200737797,SBJ201716288,SBJ204027928,SBJ205713578,SBJ206367145,SBB206446605
9638,5,12/20/2019,2/24/2020,66,535646,186,0,1,0,78.562,859.9,39.031,132.5,135.9,173.6,118.2,136.1,163.6,48.741,105,60.024,924.3,64.4,30.597,88,161.7,185.9,158.2,151.6,119.1,147.8,29.2,50,-15.4,33.4,-17,-15.8,16.342,10.416,8.894,9.062,7.069,8.242,0.4758,1.402438599,204.1,8.67,3.44,0.042488479,0.016866359,0.396963124,31.9,21.1,26.5,0.25975469,J,J,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,H,-,H,H,J,J,J,J,J,J,J,J,H,H,H,H,B,B,B,-,H,H,H,H,H,H,H,H,H,H,H,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,J,J,H,H,H,H,J,B,B,B,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,J,J,J,J,H,H,H,J,J,J,J,J,J,J,J,H,H,J,B,B,B,B,J,J,J
9639,5,12/20/2019,2/24/2020,66,535646,187,0,1,0,65.142,809.9,30.901,145.2,121.8,147.5,147.8,128.7,118.9,34.895,75,74.603,903.9,94,34.619,99,152.7,130.7,151.2,155.9,159.8,153.6,7.5,8.9,3.7,8.1,31.1,34.7,19.111,12.527,10.72,10.825,10.567,10.853,0.467,0.967421566,225.7,10.1,3.96,0.044915254,0.017542373,0.390566038,37.3,38.4,37.85,0.88141753,H,H,H,H,H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,J,J,J,J,H,H,H,H,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,B,H,H,B,B,J,J,H,H,H,-,H,H,H,H,H,J,J,B,B,B,J,J,J,J,J
9640,5,12/20/2019,2/24/2020,66,535646,188,0,1,0,74.568,992.3,37.554,182.1,172.9,132.8,170,167.8,166.7,62.947,99,79.872,1107,114.7,45.169,104,162.1,178.1,192.3,208.5,179,186.9,-20,5.2,59.5,38.5,11.2,20.2,21.983,14.213,11.805,10.818,11.477,9.577,0.4838,1.616981136,259.5,11.7,4.08,0.045,0.015714286,0.349206349,8.5,22.1,15.3,-1.183151485,H,H,H,J,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,H,H,H,J,J,J,H,H,H,B,B,B,B,B,J,J,J,J,J,J,J,H,J,J,J,J,H,H,H,H,H,H,H,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,H,H,B,H,H,H,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,J,J,J,J,B,B,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J
9641,5,12/18/2019,2/24/2020,68,535645,189,0,1,0,69.7,918.9,36.518,175.3,161,160.6,156.9,126.9,138.2,40.062,90,51.512,946.2,27.3,24.635,92,152.5,144.1,140.7,141.5,182.1,185.2,-22.8,-16.9,-19.9,-15.4,55.2,47,18.419,9.542,6.724,6.065,5.531,5.232,0.4506,0.398588986,339.8,16.6,4.91,0.048837209,0.014447674,0.295833333,34.6,27.7,31.15,0.622567301,H,H,H,H,H,H,H,H,H,H,H,H,H,B,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,J,J,J,J,J,J,J,B,B,B,H,H,J,J,H,B,B,B,H,H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,J,J,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,B,B,B,B,H,H,H,H,H,H,H,J,J,H,H,J,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J
9642,5,12/18/2019,2/24/2020,68,535645,190,0,1,0,75.199,924.9,36.742,147,165.1,128.8,186,145,153,43.206,85,60.809,1048.7,123.8,33.775,84,147.6,192.8,206.1,180.6,139.2,182.4,0.6,27.7,77.3,-5.4,-5.8,29.4,17.856,10.595,8.97,8.135,7.534,7.719,0.4507,0.41460461,194.5,12.7,4.14,0.065482234,0.021269036,0.324806202,15.1,12.3,13.7,-1.432700443,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,H,H,H,J,J,J,J,J,H,H,H,H,J,J,J,J,H,H,H,H,B,B,B,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,J,J,J,J,J,J,H,B,B,B,J,J,J,J,H,H,B,B,B,B,H,B,B,B,B,B,B,B,H,B,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,H,H,J,H,H,H,B,B,J,H,H,H,H,H,H,H,B,B,B,J,J,J,J,J,J,J,J
9643,5,12/18/2019,2/24/2020,68,535645,191,0,1,0,99.036,948.7,48.963,118.7,194.1,168.3,163.1,155.5,149,66.411,70,82.772,823.3,-125.4,36.643,68,155.9,146.3,131.7,138.3,131,120.1,37.2,-47.8,-36.6,-24.8,-24.5,-28.9,20.303,14.393,12.802,11.333,12.726,11.214,0.4545,0.570074085,243.1,11.8,3.38,0.048539696,0.013903743,0.286440678,24.9,32.8,28.85,0.448613841,J,H,H,H,H,H,H,B,B,B,B,B,H,H,B,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,J,J,H,-,H,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,B,H,H,H,B,B,B,B,B,B,H,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,B,B,B,B,H,H,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J
9667,5,12/30/2019,2/24/2020,56,535656,192,0,0,0,70.443,855.2,33.738,108.8,147.8,145.3,150,152.3,151.1,43.812,102,55.163,1051.1,195.9,30.246,80,203,140.8,165.3,132.8,215.6,193.7,94.2,-7,20,-17.2,63.3,42.6,11.112,10.32,9.516,7.723,7.735,8.757,0.4343,-0.167894005,209.3095786,13.47749482,4.686492517,0.064390244,0.022390244,0.347727273,34.9,36.9,35.9,0.855587207,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,J,J,J,J,J,J,J,B,H,H,H,H,H,H,H,B,B,B,H,H,B,B,B,B,B,B,B,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,H,H,H,H,H,H,J,J,J,J,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,B,B,B,B,B,J,J,H,H,H,H,J,J,J,B,B,B,B,B,B,B,B,H,H,H,H,J,J,J,J
9668,5,12/30/2019,2/24/2020,56,535656,193,0,0,0,69.782,849.7,31.731,115.1,180.3,131.2,159.6,132.3,131.3,52.865,101,81.296,980.9,131.2,40.92,109,143.5,152.8,173.5,176.3,180.7,154,28.4,-27.5,42.3,16.7,48.4,22.7,18.608,13.231,14.302,13.147,12.778,9.229,0.4624,0.747267741,190.1152249,14.08975779,4.101470588,0.074111675,0.021573604,0.29109589,18,60,39,0.96271803,B,B,B,B,B,B,B,B,B,B,B,B,H,J,B,B,B,B,H,H,J,J,J,J,J,H,H,B,B,H,H,H,H,H,H,H,H,J,J,B,H,H,H,H,H,H,H,B,B,B,B,H,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,J,J,J,J,H,H,H,H,H,H,H,H,B,B,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,H,J,B,B,H,H,H,H,B,J,J,B,B,B,B,B,H,H,H,J,J,J,J,J,J,J,J
9669,5,12/30/2019,2/24/2020,56,535656,194,0,0,0,56.014,1056.4,30.73,154.8,138.7,175.4,196.7,161,229.7,37.166,86,45.837,919.7,-136.7,23.024,78,141.6,163.7,155.9,134.9,189.6,133.8,-13.2,25,-19.5,-61.8,28.6,-95.9,13.23,7.065,6.281,6.182,6.372,6.706,0.4459,0.19788217,192.4329895,16.85034985,5.374164835,0.087564767,0.027927461,0.318934911,29.9,38.6,34.25,0.793370767,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,H,H,H,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,H,J,J,J,J,H,B,H,H,H,-,H,H,J,J,H,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
9670,5,12/30/2019,2/24/2020,56,535656,195,0,0,0,88.753,826.9,41.941,109.5,122.7,132.8,146.2,177.6,138.1,52.269,90,101.969,920,93.1,52.896,112,151.6,150.2,132.6,137.9,208,139.6,42.1,27.5,-0.2,-8.3,30.4,1.5,19.436,20.139,15.751,16.182,13.774,16.687,0.4939,2.205044381,154.6796922,15.19500506,3.384755619,0.098235294,0.021882353,0.222754491,19.5,24,21.75,-0.178083699,B,B,B,B,B,B,B,B,B,B,B,B,B,J,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,B,B,B,B,B,B,B,B,B,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,B,B,B,B,B,B,B,B,B,H,H,H,B,B,B,B,H,H,H,H,H,H,H,B,B,B,B,B,H,H,H,H,H,H,H,H,B,B,B,B,B,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,H,B,B,B,B,H,H,H,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,J,J,J
9671,5,12/30/2019,2/24/2020,56,535657,196,1,1,0,83.616,808,37.398,131.6,151.1,144,127.6,122.9,130.8,128.047,281,264.699,917.5,109.5,138.478,271,152.6,216.1,152.8,157.3,145.2,93.4,21,65,8.8,29.7,22.3,-37.4,34.074,53.07,57.532,50.09,39.487,30.445,0.4109,-1.032237687,,,,,,,60,60,60,2.304378364,H,H,B,B,B,B,B,B,B,B,B,B,B,B,H,H,-,H,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,J,J,H,H,H,H,H,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,J,J,J,J,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J,H,H,H,H,H,H,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,J,J,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,J,J,J,J,H,H,J,H,H,H,J,J,J,J,J,J,J,B,B,B,B,J,J,J,J
9672,5,12/30/2019,2/24/2020,56,535657,197,1,1,0,80.93,856.5,38.515,89.9,158.1,151.3,156.9,142.4,158,84.992,169,98.33,1159.6,303.1,59.953,184,180.8,215.7,227.9,267.3,149.3,118.7,90.9,57.6,76.6,110.4,6.9,-39.3,17.489,23.941,18.705,12.713,14.305,11.177,0.4497,0.351130835,,,,,,,34,60,47,1.600261265,B,B,B,B,B,H,H,H,H,H,H,H,H,J,B,B,B,B,H,H,H,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,J,J,B,J,J,J,J,J,J,H,-,H,H,H,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,B,B,B,B,H,H,H,H,H,J,H,H,H,H,-,H,H,H,H,H,B,-,H,H,H,H,H,H,H,H,H,H,J,J,J,H,H,H,H,-,H,H,H,H,H,H,H,H,B,B,H,H,B,B,H,J,J,H,H,H,J,J,J,J,J,J,J,J,J,B,B,B,B
9673,5,12/30/2019,2/24/2020,56,535657,198,1,1,0,66.784,878.7,33.055,125.4,159,135.3,140,179,140,64.863,143,149.662,1441,562.3,114.33,248,189,230.9,228.7,262.2,252.3,277.9,63.6,71.9,93.4,122.2,73.3,137.9,19.412,31.035,32.179,27.786,25.086,14.164,0.4418,0.108340635,,,,,,,19.5,30.5,25,0.08868957,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,H,B,B,B,B,B,H,H,H,J,J,J,J,J,H,H,H,H,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,B,B,B,B,B,B,B,B,B,H,H,H,H,J,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,H,J,J,B,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J
9674,5,12/30/2019,2/24/2020,56,535657,199,1,1,0,75.095,848.6,35.839,154.1,140.9,147.2,104.1,158,144.3,52.223,110,91.602,1154,305.4,55.604,127,213.7,201.9,199.4,143.8,225.9,169.3,59.6,61,52.2,39.7,67.9,25,19.233,20.234,16.146,14.07,10.294,11.625,0.4105,-1.049131398,,,,,,,14,13.3,13.65,-1.457870196,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,H,H,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,J,B,B,B,B,B,B,B,B,H,H,H,J,J,B,B,B,B,B,B,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,J,B,H,H,H,H,B,B,B,B,B,H,B,B,B,B,B,H,J,J,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,H,H,H,H,B,B,B,B,B,J,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J
9686,5,12/20/2019,2/24/2020,66,535647,200,1,0,0,74.556,956.5,41.004,161.7,193.4,168.1,145.2,115.3,172.8,71.49,178,147.286,1427.6,471.1,104.91,223,184.1,248.8,260.8,266.1,262.8,205,22.4,55.4,92.7,120.9,147.5,32.2,25.974,29.937,26.058,23.188,20.893,21.236,0.4171,-0.773518328,,,,,,,25.4,26.2,25.8,0.173586029,J,J,J,H,H,H,H,H,H,H,H,H,H,B,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,H,H,H,H,H,B,B,B,B,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,B,B,B,B,J,J,J,J,J,H,B,B,B,B,B,B,B,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,H,B,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,H,H,H,H,H,H,H,B,B,B,B,B,B,B,B,H,H,H,H,H,J,J,H,B,H,H,H,B,B,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H
9687,5,12/20/2019,2/24/2020,66,535647,201,1,0,0,60.203,924,30.103,136.4,198.3,138.3,173.2,150.6,127.2,77.255,159,88.321,1596.8,672.8,71.247,107,223.7,279.7,274.3,244.9,278.7,295.6,87.3,81.4,136,71.7,128.1,168.4,14.755,16.289,16.505,19.048,13.563,8.159,0.4392,0.019661096,,,,,,,11.6,15.3,13.45,-1.483998995,J,J,H,B,B,B,B,B,B,B,B,B,B,B,H,H,H,H,J,J,J,J,J,J,J,H,H,H,B,B,B,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,J,J,J,J,J,H,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,-,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,B,B,B,H,B,B,B,B,B,B,H,H,H,H,J,J,J,J,J,J,H,H,J,J,J,J,B,B,B,B,B,B,B,B,J,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,B,B,B,H,H,H,H,H
9688,5,12/20/2019,2/24/2020,66,535647,202,1,0,0,61.681,943.2,30.692,11.3,193.2,174.7,205.8,161.4,196.9,101.054,189,121.931,1006.6,63.4,71.469,197,172.9,229.5,240.1,194.6,139.5,30,161.6,36.3,65.4,-11.2,-21.9,-166.9,24.248,28.539,19.737,20.588,19.065,9.751,0.423,-0.552811991,,,,,,,57.5,35.8,46.65,1.497452262,J,H,H,H,H,B,B,B,B,B,B,B,B,B,H,H,H,H,H,H,H,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,B,B,H,H,H,B,B,B,B,B,B,H,H,H,H,B,B,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,J,J,J,J,J,J,H,H,H,H,H,H,H,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,B,B,B,H,H,J,B,H,H,H,-,H,-,H,H,J,J,J,J,J,J,J,J,J,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,H,B,B,J,H,B,B,H,B,B,J,J,J,J,B,B,B,B,B,B,B,B,B,B,B,B
